Item_Weight,Item_Visibility,Item_MRP,Outlet_Age,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Identifier_0,Outlet_Identifier_1,Outlet_Identifier_2,Outlet_Identifier_3,Outlet_Identifier_4,Outlet_Identifier_5,Outlet_Identifier_6,Outlet_Identifier_7,Outlet_Identifier_8,Outlet_Identifier_9,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Id_0,Item_Type_Id_1,Item_Type_Id_2,prediction_sales
7.51,0.017500078999999998,228.801,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,3368.6362815479756
12.5,0.173275373,127.6362,37,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,3514.9529289627035
12.5,0.08339348099999999,180.6292,37,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,4357.689452263716
12.5,0.0450476,36.4874,37,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,2147.0883661381436
12.5,0.051816577,236.4564,37,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,5153.526965782445
15.5,0.026297031000000002,102.7332,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1850.7005167802236
4.905,0.117808305,198.5768,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2875.510305571376
9.285,0.049270974,243.9144,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,4039.8611436353112
8.97,0.093540749,55.4956,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,965.1045010703945
18.75,0.08710582300000001,108.228,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,-202.75681672542356
8.895,0.083378259,110.9544,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1814.0093527765534
16.35,0.068068082,199.1426,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,3317.4000931359315
10.195,0.01761655,239.4538,35,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,3863.5279945092634
9.5,0.040898157000000004,225.2088,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,3563.628085551354
12.1,0.07979117599999999,169.5106,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2807.5078196281474
12.5,0.031049674,101.399,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1656.5243153417578
15.2,0.019112323,236.2248,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,3494.8325202796786
5.635,0.10327233599999999,151.205,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2410.743562472903
12.5,0.054001525999999994,227.8352,37,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1737.8964401105463
8.895,0.081073148,51.2008,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1027.8897183370377
12.5,0.019774239,154.5972,37,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,3923.457502409602
12.5,0.153038134,219.0456,37,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1582.9330708612765
6.89,0.13720009,191.882,15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,3151.813685311215
16.25,0.02573698,169.3474,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2722.469571782957
12.5,0.07035480599999999,53.9298,37,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,-1008.0076321857613
12.5,0.047028482999999996,118.3782,37,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,3423.953939496262
13.85,0.030857537999999997,140.6154,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2113.7420968705055
16.75,0.045302246,189.1556,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,3108.9889377147956
18.0,0.073341257,155.7972,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2429.2141554390555
9.21,0.00880049,123.0414,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1723.0753304063264
20.85,0.039562497,118.1808,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1928.347038215511
10.0,0.038745947999999995,245.0144,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,3954.1932307481075
5.48,0.015193653,82.825,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1440.3384474988989
19.25,0.027075481000000002,195.611,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,3304.3618096794116
18.5,0.052068722000000005,117.0124,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1904.5966160599487
12.5,0.11401030599999999,112.2202,37,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,3315.820259666528
12.5,0.111641021,38.8848,37,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,-1289.8132713137466
15.7,0.008771522,205.798,13,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,3053.446979624777
20.25,0.10330496800000001,92.61200000000001,15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1628.2413682129695
10.8,0.028919202999999997,240.9222,35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,3854.623187070336
18.5,0.034136703,130.0284,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2151.5502181044494
12.5,0.045393469000000006,102.2674,37,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,-218.9883964439976
12.5,0.047199898,244.9144,37,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,5397.465298619468
18.0,0.07319282,154.2972,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2481.6066166784735
10.5,0.011287928999999999,238.9248,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,3762.549239900137
12.5,0.036628533,145.6128,37,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,347.4485980472916
14.0,0.105057952,141.1812,35,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,2320.3160565509174
15.6,0.030602574333333337,169.2132,25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2749.202647148879
11.6,0.017741643999999997,178.3686,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2995.8686931787215
16.25,0.039225552999999996,116.2176,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1775.924680583205
20.5,0.14176602900000002,87.4172,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1567.3299905238969
5.035,0.08023606400000001,226.4036,13,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,3347.0865512677483
17.6,0.082332074,160.392,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,2534.7568316531338
12.5,0.136085739,259.8962,37,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2192.5169529608524
8.68,0.008885671999999999,96.9384,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1666.0517298236587
17.5,0.023299551,255.2356,35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,4088.20186107723
7.435,0.14135594099999998,168.5158,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,751.6973057098776
8.71,0.12122744699999999,95.2778,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1677.2301478529907
5.34,0.005975976,100.8358,20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1597.1507050352825
10.695,0.011425458000000001,73.6038,25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1254.651060611065
14.8,0.043961689000000005,109.15700000000001,23,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1871.6180252545878
18.0,0.01949589,127.8994,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2120.291664966304
12.15,0.029523375,117.215,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1863.2873810150627
12.5,0.062751586,244.2486,37,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1992.3114026707149
21.2,0.005282506750000001,173.0738,15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2902.1906858575535
8.3,0.059175952999999996,37.8506,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,-1270.2074203804693
9.06,0.009831566,211.15599999999998,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,3408.120858583185
5.095,0.21676258399999998,142.2838,24,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,356.3083320476003
11.15,0.057254675,104.0622,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1771.8662240166514
5.34,0.004484326,101.0358,24,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,-248.36809856538554
19.75,0.041598912,118.0466,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2004.7688715287882
19.6,0.024206741,47.0718,35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,763.7202466029651
10.695,0.063862271,38.1848,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,685.0736544527147
9.42,0.073484791,63.6194,24,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,-838.7154360414154
13.5,0.125983278,264.691,15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,4298.613426286023
19.35,0.058161092000000005,239.4564,20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,3769.2455900595896
9.0,0.10921389999999999,175.037,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,861.3852364517652
12.5,0.138195491,83.1276,37,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,-534.2550630563824
20.75,0.007595816,104.4622,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1800.4262558487349
15.0,0.11956313,227.2694,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,3687.5986100806294
17.85,0.018020588,94.4094,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1655.3298826691848
7.81,0.067442541,244.7486,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,3936.351129712154
12.5,0.008239804,152.2708,37,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,3959.5662579565815
12.1,0.030127406000000002,74.567,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1237.6445435248693
17.6,0.016014343,44.0402,35,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,826.3215257846277
14.0,0.041524728999999996,181.7634,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2990.5504330974636
15.1,0.055926872,141.4496,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,2303.2216608062695
14.5,0.097597084,158.5262,13,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2298.462916850892
12.5,0.177107232,157.5288,37,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,3980.48609108612
20.25,0.004800977400000001,186.4924,23,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,3092.4438884790993
9.0,0.019506654,169.5474,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,2676.9227530202265
11.8,0.022936556,177.6686,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2536.4277240455913
20.25,0.02610006,182.8976,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2980.01890969602
7.51,0.10397443099999999,112.1544,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1866.7829174920394
12.5,0.086360962,153.7972,37,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,3969.2730449122473
17.85,0.011298801,213.25599999999997,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,3492.542611147217
9.1,0.055541152999999996,115.6518,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1754.2059976930327
12.5,0.088720803,144.4102,37,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,3752.1302599801274
5.88,0.024866608999999998,148.3392,35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2364.8204802372716
15.0,0.064129493,45.906000000000006,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,845.6733197887179
16.1,0.10021391699999999,79.0328,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1437.9383557312435
21.25,0.15562125400000001,178.237,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,2907.248607103428
21.1,0.161832494,65.7168,20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1043.211503215492
11.8,0.17028349199999998,115.1834,25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1876.019613513247
15.15,0.012313256000000002,132.8284,13,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1913.9602442069731
12.5,0.026358306249999998,94.81200000000001,37,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,2948.942105537513
5.985,0.005689466,186.6924,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2711.8923157518984
9.13,0.052140695,153.4024,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2499.818602308579
9.0,0.050579228,151.3024,23,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,2519.6804063950326
12.5,0.04904165,245.5144,37,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,5406.490880864184
17.75,0.034806679,250.175,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,4046.1765789191086
12.5,0.09539525800000001,131.131,37,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,222.16266726022923
7.325,0.09353057099999999,90.4146,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1529.3421776050964
12.1,0.061124625999999994,56.4614,35,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,923.6758812410367
14.0,0.039769722333333334,54.864,25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,961.8558814394573
12.85,0.121624114,42.2428,35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,742.0082555594988
7.535,0.081719458,118.444,35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1849.7193251474046
16.35,0.01336643,105.228,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1685.0906915237142
12.5,0.015035032,84.025,37,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,2863.3243334935387
12.5,0.059557164,149.2366,37,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,3872.371868896016
19.2,0.077443049,194.511,35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,3093.991938737457
18.85,0.055470720999999994,132.1284,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2064.4680993066336
14.5,0.019514866999999998,165.12099999999998,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2539.7768652403875
6.46,0.08228859,144.4102,24,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,415.6434749794421
14.15,0.036090136,41.1138,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,366.6471858054922
20.25,0.098645981,244.74599999999998,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1926.4726433438468
15.7,0.03744271,181.1634,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2903.715066337048
20.25,0.147933567,235.3616,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,3695.879521582944
9.6,0.084937598,105.02799999999999,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1837.0890588733446
20.5,0.020601136000000003,91.68299999999999,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1655.7310790293527
12.35,0.15843938800000001,156.0946,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2654.7267989693855
12.5,0.0342979382,165.7842,37,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,4095.3159980365044
15.75,0.135072801,99.17,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1567.8046278901566
19.2,0.035156307000000005,179.1318,35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,2901.4622080246213
12.5,0.014509563999999999,157.4262,37,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,4008.232855238646
9.395,0.10031539099999999,85.8856,35,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1452.3373533669997
18.2,0.058420325,221.4456,35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,3516.12364846502
19.0,0.027096297999999998,128.6336,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1780.9135272472286
4.805,0.037912667000000004,125.8704,15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2137.2720124006246
8.85,0.016110572,104.2964,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1740.0423286290347
11.65,0.076158144,82.9908,13,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1120.2665077457252
9.395,0.104338095,236.8932,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,3832.6462744988276
9.695,0.129998012,185.1898,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2941.618858438033
18.7,0.06630165775,231.201,20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,3638.115149073078
20.75,0.024247803,123.973,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1750.875178060946
8.89,0.005483027,100.4016,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1703.1753091852765
12.6,0.064371885,119.8414,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1628.1510685010471
12.6,0.08268494900000001,176.6054,35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2804.594267866359
13.1,0.098984923,198.2768,20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,3110.916122159064
9.3,0.014016743,196.8084,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,3311.5486500665475
12.5,0.060880827,124.4388,37,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,3515.9788806338456
17.7,0.068511767,83.2276,24,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,-520.4736765717719
17.85,0.033453674,127.50200000000001,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1994.8940111441289
8.935,0.04017515,54.1298,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1050.4007985325318
11.15,0.120441348,43.7744,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,469.3244143179679
12.5,0.045440802999999995,179.5976,37,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,916.7850265495574
11.1,0.135906738,217.9482,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,3533.8422771983733
10.0,0.025973287999999997,264.3226,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,4275.4391438977345
12.5,0.23372937,52.4298,37,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,-1030.2810132968757
12.8,0.091552173,107.1938,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1777.1122429249212
9.895,0.028883289,116.6492,15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2002.1645733928194
13.35,0.03236252,62.0194,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1123.6929693112581
7.785,0.13983584400000001,104.7306,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1606.5298737953458
12.5,0.049810328,129.2336,37,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,3522.448851495278
16.35,0.068466049,197.1426,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,3228.8220730512967
11.5,0.073178424,189.153,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2745.762684987641
15.2,0.113535259,36.0848,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,626.5436563609746
19.35,0.026222599,169.0474,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,2784.6325981689947
19.5,0.05160517133333333,233.1958,25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,3668.174088526467
16.1,0.01361686,107.2596,23,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1849.3107735746416
12.5,0.023770287999999997,107.728,37,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,3150.8556944667575
18.5,0.045720935,145.6102,15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2462.794460153147
12.5,0.097145513,223.8746,37,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,5029.691242567844
15.1,0.099858247,146.4786,25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2381.4231861406374
17.25,0.047339698,96.5068,23,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1677.1166511729211
19.0,0.129596025,190.5872,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2923.35801313449
10.6,0.033024662999999996,49.3008,35,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,895.5585703790318
12.5,0.19596346399999998,105.1622,37,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,-231.62412098499982
